run_id,stratum,task_id,task_family,language,model_route,protocol_arm,cell_id,repetition_index,action_raw,deterministic_edit_apply_success,patch_apply_check_ok,action_harmonized,verifier_pass,failure_step,failure_reason,failure_class,timestamp_utc,canonical_row_id
glm_supplementary::glm-5.2::mko-4.0.0-roadmap::staged_v4::rep7,glm_supplementary,mko-4.0.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.0.0-roadmap::staged_v4,7,0,0,0,0,0,stage1_plan_failed,stage_state_edit_targets_invalid,stage1_plan_failed,2026-07-09T07:10:33.972167Z,c2e16b442274fe8796df3fcf
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep0,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:11:14.519854Z,0d378f78534a329d4c41ea44
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep1,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,1,1,1,1,1,0,test_failed,,,2026-07-09T10:41:52.452539Z,79beac88226c518c7c067646
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep2,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,2,1,1,1,1,0,test_failed,,,2026-07-09T10:43:03.228770Z,19c82fcca91b160e1b1d3e2f
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep3,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,3,1,1,1,1,0,test_failed,,,2026-07-09T10:44:13.550156Z,dd71f881fd613dacd4d15ba2
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep4,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:11:59.329138Z,8f9d3121f1dcacfe75271c8e
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep5,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:11:37.126160Z,24f072db4bb7e538d2924fb7
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep6,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,6,1,1,1,1,0,test_failed,,,2026-07-09T10:45:24.515539Z,cfcb8dcc280ac4186c6e68aa
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3::rep7,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:12:08.130681Z,f522dc5d19566423b024740a
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep0,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,0,1,1,1,1,0,test_failed,,,2026-07-09T10:46:35.359785Z,47b7669edeb9f3adc47c06a3
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep1,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,1,1,1,1,1,0,test_failed,,,2026-07-09T10:47:46.743771Z,c858302061f20bb4f083def6
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep2,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,2,1,1,1,1,0,test_failed,,,2026-07-09T10:48:56.827746Z,4d5c9fbda56c0bed5ce785ee
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep3,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,3,1,1,1,1,0,test_failed,,,2026-07-09T10:50:06.913682Z,6f2066167d5d915a4c9a9e87
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep4,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,4,1,1,1,1,0,test_failed,,,2026-07-09T10:51:16.398339Z,edd88fa315461c60099531fc
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep5,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,5,1,1,1,1,0,test_failed,,,2026-07-09T10:52:26.718825Z,8b35b80a859049abad1745d5
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep6,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,6,1,1,1,1,0,test_failed,,,2026-07-09T10:53:36.742207Z,b01403631bec028cd1b0081a
glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4::rep7,glm_supplementary,mko-4.1.0-roadmap,mko,TypeScript,glm-5.2,staged_v4,glm_supplementary::glm-5.2::mko-4.1.0-roadmap::staged_v4,7,1,1,1,1,0,test_failed,,,2026-07-09T10:54:43.242153Z,34cdc156776ac1249defde47
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep0,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:16:04.550764Z,2df7c5681412c4d440a69385
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep1,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:16:18.864202Z,b9dad97a1fa43f0f50e01acb
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep2,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:16:12.687219Z,980016a0761a92f8cef5f0b2
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep3,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:16:05.853243Z,20c8a34df0cfa543d120a3bf
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep4,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:17:28.200496Z,59b1d764e34cfef764f2293d
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep5,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:18:13.571086Z,72a9e8d4698de1943cb9680e
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep6,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:18:16.211805Z,44788b717dc14879f59e94cb
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3::rep7,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:17:34.847835Z,9e0425399a72cb72fb6bb281
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep0,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,0,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:21:14.260794Z,9d19dbc9a94a60f257580ebe
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep1,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,1,0,1,0,0,0,patch_apply_failed,other_patch_apply_failure,patch_apply_failed,2026-07-09T10:54:43.263211Z,dfcde089fc3550042ec0ab2f
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep2,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:22:10.413111Z,e68a9c190ddceec304360bdb
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep3,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,candidate_edit_missing,stage2_contract_failed,2026-07-09T07:28:35.284998Z,6be8cb8a54a6eb5169e4b905
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep4,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,4,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:24:17.137382Z,58c6e95212d4fbd00cd88b8b
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep5,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:25:17.367568Z,e840ced7a653ef90226d6693
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep6,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:26:14.806496Z,5e80837fbce6eda20b182600
glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4::rep7,glm_supplementary,opt-2.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-2.0.0-roadmap::staged_v4,7,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:28:25.850662Z,6fe90649307f251e9c291c99
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep0,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,0,1,1,1,1,0,test_failed,,,2026-07-09T10:54:56.894236Z,b5cd69ed7a570c0d81f94cfc
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep1,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:32:13.216971Z,a17def789e0b274b7ebb261e
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep2,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,2,1,1,1,1,0,test_failed,,,2026-07-09T10:55:09.965779Z,0190302ff873a2836b03f984
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep3,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:35:04.640130Z,edbb24feadf2589f37747277
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep4,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,4,1,1,1,1,0,test_failed,,,2026-07-09T10:55:23.228644Z,248a62ccb5641562d36fe01e
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep5,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:36:37.883934Z,c252cf0771d00639b8dd2a27
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep6,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T07:38:11.131631Z,59320af9a130768f63f7bf91
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3::rep7,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::single_shot_v3,7,1,1,1,1,0,test_failed,,,2026-07-09T10:55:36.476400Z,b6e4b4d281ef5974842ccf2d
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep0,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,0,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T07:46:14.192836Z,e6d9a2a5ba01f06737af0cf7
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep1,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:47:45.376835Z,38263835abd8c83f30e3f93c
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep2,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,2,1,1,1,1,0,test_failed,,,2026-07-09T10:55:49.847698Z,c4d6195fe6484660a4a9e0e7
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep3,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,2026-07-09T07:52:07.206721Z,01fa3d6a1ebe242a6613c4ab
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep4,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,4,0,0,0,0,0,stage2_contract_failed,candidate_edit_missing,stage2_contract_failed,2026-07-09T08:01:07.101374Z,fd243ed19da613b9e05a9282
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep5,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,candidate_edit_missing,stage2_contract_failed,2026-07-09T08:00:37.255951Z,52975ce76bed1ee6a30499dc
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep6,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,6,1,1,1,1,0,test_failed,,,2026-07-09T10:56:03.021897Z,50458ac93ab331301c1d7082
glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4::rep7,glm_supplementary,opt-3.0.0-roadmap,opt,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::opt-3.0.0-roadmap::staged_v4,7,0,0,0,0,0,stage2_contract_failed,candidate_edit_missing,stage2_contract_failed,2026-07-09T08:02:27.285319Z,e5ac85bbcb52c1565872202b
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep0,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T07:58:58.786726Z,6dbe7fa7682e5cdec1d1dce0
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep1,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:02:05.839488Z,6272eb0b3c1269e2a895653f
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep2,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:00:53.550070Z,10a69ac445ed04becaccbfb7
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep3,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T08:03:19.202246Z,94fc52f3c216aee5fb2e7958
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep4,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:03:06.438291Z,437b97b495f66fa27db04c3f
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep5,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:03:53.343803Z,5848f66f7d3874b8eb1ad7a7
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep6,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T08:03:36.776446Z,8faeb2e0a5657b31c73e3ad4
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3::rep7,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T08:05:57.584609Z,0cd054f5909ea75715a03ae0
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep0,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,0,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T08:11:26.853559Z,4ec0ad488c6b42c35ebce6dd
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep1,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,1,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T08:06:03.542269Z,1e482057c9aa4efa1252e1b9
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep2,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:07:38.262569Z,5ebf64355ae6e6003525102c
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep3,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T08:08:07.253457Z,fd89d1660b8d4adb7bf16ce3
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep4,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,4,1,1,1,1,0,test_failed,,,2026-07-09T10:56:13.283209Z,0ee9bbc638fae361164ac28e
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep5,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T08:09:28.345523Z,d65586039e99f128fd45917e
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep6,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,6,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-09T08:09:02.468752Z,91479ee2e84f35dfc983f082
glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4::rep7,glm_supplementary,plr-1.0.0-roadmap,plr,Python,glm-5.2,staged_v4,glm_supplementary::glm-5.2::plr-1.0.0-roadmap::staged_v4,7,0,0,0,0,0,stage1_plan_failed,expected_one_stage_state_block_got_0,stage1_plan_failed,2026-07-09T08:08:40.415428Z,2ab852a673aaaeb3a782ff85
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep0,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-09T08:11:10.447359Z,d2f6f16fcce8a1733ba087c6
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep1,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,1,1,1,1,1,0,test_failed,,,2026-07-09T10:57:03.012997Z,f96b8a6dd8b664f687ea7383
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep2,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,2,1,1,1,1,0,test_failed,,,2026-07-09T10:57:51.429643Z,056861bf7f8978d18bd66009
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep3,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,3,1,1,1,1,0,test_failed,,,2026-07-09T10:58:39.776464Z,b65715301c3b58e99648b76a
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep4,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,4,1,1,1,1,0,test_failed,,,2026-07-09T10:59:28.013408Z,c6b63985264d7710c75fafb2
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep5,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-09T08:14:26.127252Z,35fb6844e937b8894c17a25d
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep6,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,6,1,1,1,1,0,test_failed,,,2026-07-09T11:00:16.372981Z,ba2cc12841e15af612d69cce
glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3::rep7,glm_supplementary,prm-5.0.0-roadmap,prm,TypeScript,glm-5.2,single_shot_v3,glm_supplementary::glm-5.2::prm-5.0.0-roadmap::single_shot_v3,7,1,1,1,1,0,test_failed,,,2026-07-09T11:01:04.837939Z,12008ce7f23a8089bd5d328b
